listing_id,room_type
1456142,entire home/apt
1458987,private room
1461721,private room
1461814,private room
1461873,private room
1461965,private room
1465446,entire home/apt
1466081,private room
1466552,private room
1467106,entire home/apt
1467392,private room
1467618,entire home/apt
1469955,entire home/apt
1470069,entire home/apt
1472002,shared room
1474752,private room
1474980,private room
1475084,entire home/apt
1475631,private room
1478946,entire home/apt
1479113,private room
1479283,entire home/apt
1479731,private room
1481907,entire home/apt
1484031,private room
1490223,private room
1492286,private room
1492856,private room
1494527,entire home/apt
1496319,entire home/apt
1497024,entire home/apt
1503618,private room
1503670,private room
1506985,entire home/apt
1507845,entire home/apt
1511303,private room
1512006,entire home/apt
1514939,entire home/apt
1515026,entire home/apt
1515611,entire home/apt
1519957,private room
1519994,private room
1520806,entire home/apt
1521318,private room
1524017,entire home/apt
1524562,entire home/apt
1524895,entire home/apt
1525602,entire home/apt
1526741,shared room
1530386,entire home/apt
1533652,entire home/apt
1533807,entire home/apt
1534212,entire home/apt
1534782,private room
1535607,private room
1542279,private room
1546518,entire home/apt
1549413,entire home/apt
1551044,entire home/apt
1552242,entire home/apt
1555919,entire home/apt
1559435,entire home/apt
1560339,entire home/apt
1560408,entire home/apt
1564553,private room
1567225,entire home/apt
1569396,entire home/apt
1570204,entire home/apt
1572815,private room
1578103,private room
1578776,private room
1581579,entire home/apt
1583653,private room
1584060,private room
1586454,private room
1586641,private room
1586773,entire home/apt
1588221,entire home/apt
1589715,private room
1591811,entire home/apt
1593444,entire home/apt
1596314,entire home/apt
1598012,private room
1598328,private room
1598785,entire home/apt
1598863,entire home/apt
1601955,entire home/apt
1604488,private room
1608220,private room
1609672,entire home/apt
1613110,entire home/apt
1614869,entire home/apt
1614964,private room
1617443,shared room
1619695,private room
1621235,private room
1624665,private room
1628156,entire home/apt
1628564,private room
1630572,private room
1631845,entire home/apt
1633420,private room
1633924,entire home/apt
1635088,entire home/apt
1640995,entire home/apt
1644133,entire home/apt
1644146,entire home/apt
1645181,entire home/apt
1645196,entire home/apt
1645667,entire home/apt
1645772,private room
1645915,entire home/apt
1646432,entire home/apt
1646838,entire home/apt
1649957,entire home/apt
1651595,entire home/apt
1652236,private room
1652996,entire home/apt
1654561,private room
1654713,shared room
1654738,entire home/apt
1654929,entire home/apt
1655824,entire home/apt
1656539,private room
1656585,entire home/apt
1656621,entire home/apt
1657110,entire home/apt
1664209,entire home/apt
1665498,entire home/apt
1668328,entire home/apt
1669149,entire home/apt
1672860,entire home/apt
1672977,entire home/apt
1673040,entire home/apt
1673338,private room
1678809,entire home/apt
1682282,private room
1682958,private room
1684053,private room
1687108,private room
1688711,private room
1688914,entire home/apt
1690764,private room
1691188,entire home/apt
1692823,private room
1693028,private room
1693171,private room
1693524,private room
1696050,private room
1696381,private room
1697047,private room
1698334,private room
1699934,private room
1700471,private room
1701981,entire home/apt
1702533,entire home/apt
1702581,private room
1703506,entire home/apt
1703834,private room
1704210,entire home/apt
1704560,entire home/apt
1704798,private room
1707422,private room
1707823,private room
1708771,private room
1712660,private room
1713409,entire home/apt
1716441,private room
1717058,entire home/apt
1717138,entire home/apt
1717226,entire home/apt
1721115,private room
1728339,private room
1728437,private room
1728938,private room
1729286,private room
1730937,private room
1731245,entire home/apt
1731365,entire home/apt
1731969,private room
1733054,private room
1733157,private room
1735804,entire home/apt
1736064,entire home/apt
1738513,entire home/apt
1740311,entire home/apt
1742471,entire home/apt
1742610,entire home/apt
1742654,entire home/apt
1743116,private room
1743379,entire home/apt
1744216,private room
1745358,entire home/apt
1745430,entire home/apt
1746726,entire home/apt
1747405,private room
1748189,entire home/apt
1750527,entire home/apt
1750679,entire home/apt
1752112,entire home/apt
1752206,entire home/apt
1753671,private room
1755484,entire home/apt
1755844,entire home/apt
1759154,entire home/apt
1759462,entire home/apt
1759526,private room
1763956,private room
1766846,entire home/apt
1767037,private room
1771965,entire home/apt
1776732,entire home/apt
1777007,shared room
1777197,shared room
1778294,entire home/apt
1781786,entire home/apt
1782079,private room
1782437,entire home/apt
1782667,private room
1785187,private room
1785942,private room
1791105,private room
1793091,entire home/apt
1794250,private room
1796722,entire home/apt
1797025,entire home/apt
1798500,private room
1802584,entire home/apt
1802838,entire home/apt
1803279,private room
1805150,private room
1806378,entire home/apt
1807106,entire home/apt
1807757,entire home/apt
1808497,private room
1808550,private room
1813829,private room
1814279,entire home/apt
1815505,private room
1817510,private room
1817905,entire home/apt
1818411,entire home/apt
1818420,private room
1818820,entire home/apt
1819623,private room
1821541,entire home/apt
1824808,entire home/apt
1826701,private room
1827723,entire home/apt
1827962,entire home/apt
1831227,entire home/apt
1832120,private room
1835367,entire home/apt
1842739,private room
1843108,entire home/apt
1843674,entire home/apt
1844088,entire home/apt
1844847,entire home/apt
1846528,entire home/apt
1846580,private room
1847261,entire home/apt
1847389,entire home/apt
1847434,entire home/apt
1851767,entire home/apt
1851926,entire home/apt
1855846,entire home/apt
1856027,private room
1856261,private room
1860838,private room
1864061,entire home/apt
1864757,entire home/apt
1865336,private room
1869467,entire home/apt
1869685,entire home/apt
1870228,private room
1871311,entire home/apt
1872838,entire home/apt
1876811,entire home/apt
1877255,private room
1878642,entire home/apt
1878692,entire home/apt
1878965,entire home/apt
1880539,private room
1881556,entire home/apt
1881801,entire home/apt
1881846,private room
1885714,private room
1885826,private room
1886978,private room
1887291,entire home/apt
1888006,private room
1890851,entire home/apt
1892319,private room
1895196,entire home/apt
1896296,entire home/apt
1897447,entire home/apt
1899076,private room
1900780,entire home/apt
1903198,private room
1903249,private room
1905865,entire home/apt
1906804,private room
1906993,private room
1913864,private room
1914231,entire home/apt
1914381,private room
1914590,private room
1914787,private room
1917629,entire home/apt
1918693,private room
1918903,entire home/apt
1919647,entire home/apt
1919766,private room
1922863,entire home/apt
1925224,entire home/apt
1928556,entire home/apt
1928961,shared room
1929186,entire home/apt
1931609,entire home/apt
1934512,entire home/apt
1934804,entire home/apt
1935109,entire home/apt
1935302,entire home/apt
1936772,entire home/apt
1937226,entire home/apt
1937325,entire home/apt
1937761,entire home/apt
1939283,entire home/apt
1940534,private room
1941439,private room
1941495,entire home/apt
1944155,entire home/apt
1945115,private room
1948494,entire home/apt
1950311,entire home/apt
1950588,entire home/apt
1952271,entire home/apt
1953636,private room
1953928,entire home/apt
1954450,entire home/apt
1954653,entire home/apt
1958765,entire home/apt
1960358,entire home/apt
1961288,entire home/apt
1970017,private room
1970574,entire home/apt
1970697,private room
1971200,private room
1971239,entire home/apt
1971540,private room
1973889,private room
1974700,entire home/apt
1975168,private room
1975999,entire home/apt
1977888,entire home/apt
1979127,entire home/apt
1979744,private room
1980179,entire home/apt
1981410,entire home/apt
1981590,entire home/apt
1983188,private room
1983466,private room
1983531,entire home/apt
1984486,entire home/apt
1985022,private room
1987371,private room
1987546,private room
1987584,private room
1988823,entire home/apt
1989972,private room
1994398,entire home/apt
1997487,entire home/apt
1998026,entire home/apt
2000156,private room
2000576,entire home/apt
2000611,entire home/apt
2003180,entire home/apt
2006452,private room
2008227,private room
2011212,entire home/apt
2012368,entire home/apt
2013807,entire home/apt
2015168,entire home/apt
2017397,entire home/apt
2019755,entire home/apt
2019927,entire home/apt
2020881,entire home/apt
2022728,private room
2023577,private room
2028291,entire home/apt
2028432,private room
2028677,entire home/apt
2028925,entire home/apt
2030736,private room
2033846,entire home/apt
2036105,private room
2037632,entire home/apt
2041041,private room
2043049,private room
2043060,entire home/apt
2044873,private room
2045727,private room
2046007,private room
2051675,private room
2053940,entire home/apt
2055050,entire home/apt
2055819,entire home/apt
2056012,entire home/apt
2057403,entire home/apt
2057595,private room
